higherGeography,pcr_primer_name_forward,phylum,class,order,family,species,asvs,reads
Archipiélago de Revillagigedo,MiFish-UE-F,Cercozoa,Chlorarachnea,Chlorachniida,Chlorarachniaceae,1,1,8
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Amphibia,Anura,,0,3,1620
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Aves,Columbiformes,Columbidae,1,1,83
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Aves,Galliformes,Phasianidae,1,4,4985
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Aves,,,0,1,76
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,2,14,27187
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Elasmobranchii,Carcharhiniformes,Galeocerdonidae,1,5,2097
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Elasmobranchii,Carcharhiniformes,Sphyrnidae,1,3,1306
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Elasmobranchii,Lamniformes,Alopiidae,1,5,722
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,0,5,4240
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Elasmobranchii,Myliobatiformes,Mobulidae,1,8,5970
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Elasmobranchii,Rhinopristiformes,,0,1,7
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Mammalia,Artiodactyla,Hippopotamidae,1,1,4
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Mammalia,Carnivora,Otariidae,0,2,60
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Mammalia,Carnivora,Phocidae,1,3,81
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Mammalia,Cetartiodactyla,Delphinidae,2,19,28613
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Mammalia,Primates,Hominidae,0,14,33585
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Mammalia,Primates,,0,1,49
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Mammalia,Rodentia,Nesomyidae,0,2,75
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Mammalia,,,0,46,142128
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Acanthuriformes,Acanthuridae,2,30,22612
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Acanthuriformes,Chaetodontidae,1,4,1210
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Acanthuriformes,Luvaridae,1,2,135
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Acanthuriformes,Pomacanthidae,0,9,7408
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Acanthuriformes,Scatophagidae,1,1,5
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Acanthuriformes,Zanclidae,1,10,5516
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Anguilliformes,Muraenidae,2,31,70522
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Anguilliformes,,0,6,1563
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Atheriniformes,Atherinidae,1,2,27
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Atheriniformes,Atherinopsidae,0,1,16
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Beloniformes,Belonidae,1,21,16664
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Beloniformes,Exocoetidae,0,10,1389
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Beloniformes,Hemiramphidae,0,8,1118
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Beloniformes,,0,1,22522
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Blenniiformes,Blenniidae,2,8,8327
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Carangaria incertae sedis,Polynemidae,1,1,8
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Carangiformes,Carangidae,5,78,162122
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Carangiformes,Coryphaenidae,1,1,164
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Carangiformes,Echeneidae,1,2,96
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Centrarchiformes,Cirrhitidae,2,12,29908
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Centrarchiformes,Kuhliidae,1,3,270
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Centrarchiformes,Kyphosidae,2,30,48243
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Centrarchiformes,Terapontidae,1,2,50
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Centrarchiformes,,0,3,1069
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Clupeiformes,Alosidae,1,1,46
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Clupeiformes,Clupeidae,1,1,49
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Clupeiformes,Dorosomatidae,1,1,65
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Clupeiformes,Dussumieriidae,1,3,117
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Eupercaria incertae sedis,Gerreidae,1,2,19
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,6,62,345694
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Eupercaria incertae sedis,Lutjanidae,1,4,2563
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Eupercaria incertae sedis,Moronidae,1,1,6
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,1,19,61088
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Eupercaria incertae sedis,Sciaenidae,0,6,31444
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Eupercaria incertae sedis,Sparidae,1,2,55
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Gobiiformes,Gobiidae,0,1,7
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Holocentriformes,Holocentridae,0,26,117773
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Lophiiformes,Antennariidae,0,1,111
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Lophiiformes,Melanocetidae,1,2,378
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Mugiliformes,Mugilidae,5,13,776
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Mulliformes,Mullidae,1,5,1200
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Myctophiformes,Myctophidae,1,18,4941
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Myctophiformes,,0,3,797
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Ophidiiformes,Carapidae,0,1,47
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,2,23,114145
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Perciformes,Bovichtidae,1,1,8
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Perciformes,Nototheniidae,1,1,13
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Perciformes,Serranidae,0,35,111242
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Perciformes,,0,4,243
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,0,6,1592
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Pleuronectiformes,,0,1,30
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Salmoniformes,Salmonidae,1,4,237
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Scombriformes,Bramidae,0,1,27
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Scombriformes,Nomeidae,1,9,6701
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Scombriformes,Scombridae,3,68,354653
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Stomiiformes,Gonostomatidae,1,5,3635
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Syngnathiformes,Aulostomidae,1,4,3694
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Syngnathiformes,Fistulariidae,1,4,3520
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Syngnathiformes,Syngnathidae,0,2,61
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Tetraodontiformes,Balistidae,2,33,67917
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Tetraodontiformes,Diodontidae,3,10,1118
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Tetraodontiformes,Monacanthidae,2,8,6284
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,Teleostei,Tetraodontiformes,Tetraodontidae,3,20,30288
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,,Testudines,,0,8,451
Archipiélago de Revillagigedo,MiFish-UE-F,Chordata,,,,0,919,1227511
Archipiélago de Revillagigedo,MiFish-UE-F,Cnidaria,Hydrozoa,Limnomedusae,Geryoniidae,1,1,29
Archipiélago de Revillagigedo,MiFish-UE-F,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,1,1,4
Archipiélago de Revillagigedo,MiFish-UE-F,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiocomidae,1,1,133
Archipiélago de Revillagigedo,MiFish-UE-F,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,0,1,20
Archipiélago de Revillagigedo,MiFish-UE-F,Firmicutes,,,,0,1,3
Archipiélago de Revillagigedo,MiFish-UE-F,Porifera,Demospongiae,Tetractinellida,Thoosidae,1,1,13
Archipiélago de Revillagigedo,MiFish-UE-F,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,0,3,249
Archipiélago de Revillagigedo,MiFish-UE-F,Proteobacteria,Alphaproteobacteria,Rickettsiales,,0,1,46
Archipiélago de Revillagigedo,MiFish-UE-F,Proteobacteria,Alphaproteobacteria,,,0,28,167043
Archipiélago de Revillagigedo,MiFish-UE-F,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,0,5,98
Archipiélago de Revillagigedo,MiFish-UE-F,Proteobacteria,Deltaproteobacteria,,,0,1,23
Archipiélago de Revillagigedo,MiFish-UE-F,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,0,2,158
Archipiélago de Revillagigedo,MiFish-UE-F,Proteobacteria,Gammaproteobacteria,Alteromonadales,,0,1,17
Archipiélago de Revillagigedo,MiFish-UE-F,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,1,5,566
Archipiélago de Revillagigedo,MiFish-UE-F,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,0,3,541
Archipiélago de Revillagigedo,MiFish-UE-F,Proteobacteria,Gammaproteobacteria,Oceanospirillales,,0,2,144
Archipiélago de Revillagigedo,MiFish-UE-F,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,0,1,5
Archipiélago de Revillagigedo,MiFish-UE-F,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,2,10,2232
Archipiélago de Revillagigedo,MiFish-UE-F,Proteobacteria,Gammaproteobacteria,,,0,12,858
Archipiélago de Revillagigedo,MiFish-UE-F,Proteobacteria,Zetaproteobacteria,,,0,1,3
Archipiélago de Revillagigedo,MiFish-UE-F,Proteobacteria,,,,0,3,83
Archipiélago de Revillagigedo,MiFish-UE-F,Rhodophyta,Florideophyceae,Bonnemaisoniales,Bonnemaisoniaceae,1,1,14
Archipiélago de Revillagigedo,MiFish-UE-F,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,0,2,43
Archipiélago de Revillagigedo,MiFish-UE-F,Rhodophyta,Florideophyceae,Colaconematales,Colaconemataceae,0,1,69
Archipiélago de Revillagigedo,MiFish-UE-F,Rhodophyta,Florideophyceae,Gelidiales,Gelidiaceae,1,1,11
Archipiélago de Revillagigedo,MiFish-UE-F,Spirochaetes,Spirochaetes(Class),Spirochaetales,Spirochaetaceae,0,1,3
Archipiélago de Revillagigedo,MiFish-UE-F,Synergistetes,Synergistia,Synergistales,Synergistaceae,0,2,13
Archipiélago de Revillagigedo,MiFish-UE-F,Verrucomicrobia,,,,0,1,6
Archipiélago de Revillagigedo,MiFish-UE-F,,,,,0,2567,485242
Archipiélago de Revillagigedo,MiMammal-UEB-F,Arthropoda,Copepoda,Calanoida,Calanidae,0,1,7
Archipiélago de Revillagigedo,MiMammal-UEB-F,Arthropoda,Copepoda,Calanoida,Paracalanidae,2,3,33
Archipiélago de Revillagigedo,MiMammal-UEB-F,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,1,4,50
Archipiélago de Revillagigedo,MiMammal-UEB-F,Arthropoda,Copepoda,Cyclopoida,Oithonidae,0,2,10
Archipiélago de Revillagigedo,MiMammal-UEB-F,Arthropoda,Copepoda,Cyclopoida,Sapphirinidae,1,1,2
Archipiélago de Revillagigedo,MiMammal-UEB-F,Arthropoda,Hexapoda,Blattodea,Ectobiidae,1,1,3
Archipiélago de Revillagigedo,MiMammal-UEB-F,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,2,7,2124
Archipiélago de Revillagigedo,MiMammal-UEB-F,Bacillariophyta,Bacillariophyceae,Hemiaulales,Hemiaulaceae,1,1,26
Archipiélago de Revillagigedo,MiMammal-UEB-F,Cercozoa,Chlorarachnea,Chlorachniida,Chlorarachniaceae,1,1,8
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,1,2,343
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,1,1,15
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Aves,Columbiformes,Columbidae,1,1,82
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Aves,Galliformes,Phasianidae,1,3,4945
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Aves,Pelecaniformes,Sulidae,1,1,77
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,2,14,26881
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Elasmobranchii,Carcharhiniformes,Galeocerdonidae,1,4,2068
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Elasmobranchii,Carcharhiniformes,Sphyrnidae,1,3,1237
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Elasmobranchii,Lamniformes,Alopiidae,1,4,720
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,1,4,4208
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Elasmobranchii,Myliobatiformes,Mobulidae,1,9,5640
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Elasmobranchii,Rhinopristiformes,Glaucostegidae,1,1,7
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Mammalia,Artiodactyla,Hippopotamidae,1,1,4
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Mammalia,Artiodactyla,,0,2,64
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Mammalia,Carnivora,Canidae,0,9,560
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Mammalia,Carnivora,Otariidae,0,2,61
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Mammalia,Carnivora,Phocidae,1,2,79
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Mammalia,Cetartiodactyla,Balaenidae,0,1,50
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Mammalia,Cetartiodactyla,Balaenopteridae,1,5,1200
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Mammalia,Cetartiodactyla,Delphinidae,2,15,28441
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Mammalia,Primates,Hominidae,0,18,33742
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Mammalia,Primates,,0,17,20056
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Mammalia,Rodentia,Nesomyidae,0,1,73
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Mammalia,,,0,107,296117
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Acanthuriformes,Acanthuridae,3,26,22572
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Acanthuriformes,Chaetodontidae,1,3,1193
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Acanthuriformes,Luvaridae,1,2,135
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Acanthuriformes,Pomacanthidae,0,8,7363
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Acanthuriformes,Scatophagidae,1,1,5
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Acanthuriformes,Zanclidae,1,7,5430
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Anguilliformes,Muraenidae,3,43,91923
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Atheriniformes,Atherinidae,0,2,28
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Atheriniformes,Atherinopsidae,0,1,17
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Beloniformes,Belonidae,3,23,72333
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Beloniformes,Exocoetidae,0,9,1387
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Beloniformes,Hemiramphidae,1,6,1178
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Blenniiformes,Blenniidae,2,10,8602
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Blenniiformes,Labrisomidae,1,4,6514
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Blenniiformes,,0,5,1910
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Carangaria incertae sedis,Polynemidae,1,1,8
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Carangiformes,Carangidae,5,66,175024
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Carangiformes,Coryphaenidae,1,1,164
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Carangiformes,Echeneidae,1,2,91
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Centrarchiformes,Cirrhitidae,1,24,36070
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Centrarchiformes,Kuhliidae,0,2,262
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Centrarchiformes,Kyphosidae,2,28,47699
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Centrarchiformes,Terapontidae,1,2,52
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Clupeiformes,Alosidae,1,1,48
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Clupeiformes,Clupeidae,1,1,50
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Clupeiformes,Dorosomatidae,2,2,77
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Clupeiformes,Dussumieriidae,0,2,113
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Eupercaria incertae sedis,Gerreidae,2,4,38
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Eupercaria incertae sedis,Haemulidae,1,4,3772
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,8,66,395067
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Eupercaria incertae sedis,Lutjanidae,1,3,2466
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Eupercaria incertae sedis,Moronidae,0,1,6
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Eupercaria incertae sedis,Priacanthidae,1,3,1601
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,1,19,60768
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Eupercaria incertae sedis,Sciaenidae,0,6,31211
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Eupercaria incertae sedis,Sparidae,0,2,56
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Gobiesociformes,Gobiesocidae,0,8,1481
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Gobiiformes,Gobiidae,1,8,26035
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Holocentriformes,Holocentridae,2,27,116850
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Kurtiformes,Apogonidae,1,7,11297
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Lophiiformes,Antennariidae,0,4,4238
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Lophiiformes,Melanocetidae,1,1,372
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Mugiliformes,Mugilidae,5,11,772
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Mulliformes,Mullidae,0,5,1192
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Myctophiformes,Myctophidae,4,44,28943
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Ophidiiformes,Carapidae,1,3,163
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Ophidiiformes,Ophidiidae,1,9,483
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,3,25,113671
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Perciformes,Bovichtidae,1,1,8
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Perciformes,Nototheniidae,1,2,29
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Perciformes,Platycephalidae,1,1,4
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Perciformes,Scorpaenidae,1,8,8602
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Perciformes,Serranidae,0,52,123729
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Perciformes,Zoarcidae,0,1,3
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Pleuronectiformes,Bothidae,2,6,2758
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,1,5,1578
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Pleuronectiformes,Soleidae,1,3,8178
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Salmoniformes,Salmonidae,1,4,240
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Scombriformes,Bramidae,0,1,27
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Scombriformes,Gempylidae,1,3,583
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Scombriformes,Nomeidae,1,8,6629
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Scombriformes,Scombridae,2,62,351843
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Scombriformes,,0,2,142
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Stomiiformes,Gonostomatidae,1,5,3630
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Stomiiformes,Phosichthyidae,1,17,221767
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Syngnathiformes,Aulostomidae,1,5,3772
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Syngnathiformes,Fistulariidae,1,3,2203
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Syngnathiformes,Syngnathidae,1,2,63
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Tetraodontiformes,Balistidae,2,28,67764
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Tetraodontiformes,Diodontidae,3,8,1067
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Tetraodontiformes,Monacanthidae,2,9,6353
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,Teleostei,Tetraodontiformes,Tetraodontidae,2,11,25135
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,,Squamata,,0,1,8
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,,Testudines,Cheloniidae,1,3,347
Archipiélago de Revillagigedo,MiMammal-UEB-F,Chordata,,,,0,2626,981039
Archipiélago de Revillagigedo,MiMammal-UEB-F,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,1,1,2
Archipiélago de Revillagigedo,MiMammal-UEB-F,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,1,2,210
Archipiélago de Revillagigedo,MiMammal-UEB-F,Echinodermata,Asteroidea,,,0,1,58
Archipiélago de Revillagigedo,MiMammal-UEB-F,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,1,1,3
Archipiélago de Revillagigedo,MiMammal-UEB-F,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,0,1,6
Archipiélago de Revillagigedo,MiMammal-UEB-F,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,1,3,62
Archipiélago de Revillagigedo,MiMammal-UEB-F,Mollusca,Gastropoda,Pteropoda,Creseidae,1,1,3
Archipiélago de Revillagigedo,MiMammal-UEB-F,Myzozoa,Dinophyceae,,,0,1,11
Archipiélago de Revillagigedo,MiMammal-UEB-F,Ochrophyta,Bolidophyceae,Parmales,Triparmaceae,1,2,162
Archipiélago de Revillagigedo,MiMammal-UEB-F,Ochrophyta,Pelagophyceae,Pelagomonadales,Pelagomonadaceae,1,2,58
Archipiélago de Revillagigedo,MiMammal-UEB-F,Planctomycetes,Planctomycetacia,Planctomycetales,,0,1,11
Archipiélago de Revillagigedo,MiMammal-UEB-F,Porifera,Demospongiae,Dendroceratida,Dictyodendrillidae,1,1,2
Archipiélago de Revillagigedo,MiMammal-UEB-F,Porifera,Demospongiae,Tetractinellida,Thoosidae,1,1,10
